id,name,tags,companies,current_price,original_price,downloads,vote_info,comment
162322,真实摩托锦标赛,"['模拟', '竞速']","[{'type': 'publisher', 'name': '云步互娱'}]",,,0,"{'1': 58, '2': 9, '3': 16, '4': 13, '5': 56}",[]
172212,生化德比·山地逃杀,"['横版', '动作', '竞速']","[{'type': 'developer', 'name': '合肥游趣信息技术有限公司'}]",,,0,"{'1': 8, '2': 3, '3': 5, '4': 5, '5': 9}",[]
165952,绝地摩托,"['多人联机', '动作', '格斗', '摩托车', '竞速']","[{'type': 'developer', 'name': '莫邪游戏'}]",,,726,"{'1': 15, '2': 10, '3': 19, '4': 15, '5': 19}",[]
185086,致命特技,"['模拟', '真实模拟', '竞速']","[{'type': 'developer', 'name': '动感世界'}]",,,0,"{'1': 11, '2': 8, '3': 13, '4': 8, '5': 12}",[]
157201,高速狂飙,"['模拟', '真实模拟', '跑酷', '竞速']","[{'type': 'developer', 'name': '仙擎科技'}]",,,0,"{'1': 1, '2': 0, '3': 3, '4': 1, '5': 1}",[]
172014,疯狂漂移,"['竞速', '赛车', '体育']","[{'type': 'developer', 'name': '积汇天成'}]",,,0,"{'1': 32, '2': 3, '3': 10, '4': 2, '5': 13}",[]
51873,远方,"['竞速', '跑酷']","[{'type': 'developer', 'name': 'Unknown and creator'}]",,,0,"{'1': 16, '2': 13, '3': 23, '4': 8, '5': 20}",[]
53290,长城Run,"['动作', '单机', '竞速', '跑酷']","[{'type': 'developer', 'name': '佳言工作室'}]",,,544,"{'1': 16, '2': 12, '3': 42, '4': 52, '5': 78}",[]
217751,极速拉力赛车,['竞速'],"[{'type': 'developer', 'name': 'APPTUTTi'}]",,,0,"{'1': 30, '2': 4, '3': 2, '4': 0, '5': 10}",[]
225914,狂野追击（测试服）,['竞速'],"[{'type': 'publisher', 'name': '游戏探险家'}]",,,0,"{'1': 17, '2': 3, '3': 6, '4': 6, '5': 43}",[]
135863,逃出实验室,"['单机', '跑酷', '动作', '低多边形', '竞速', '横版', '街机']","[{'type': 'developer', 'name': '北京游道易网络文化有限公司'}]",,,625,"{'1': 68, '2': 38, '3': 86, '4': 96, '5': 120}",[]
210010,虚幻疾驰：天空,"['DIY', '竞速', '赛车', '休闲']","[{'type': 'author', 'name': '安安创造坊'}]",,,0,"{'1': 68, '2': 17, '3': 16, '4': 20, '5': 33}",[]
143555,滑雪大冒险2,"['竞速', '多人联机', '付费下载', '体育', '冒险', '跑酷', '局域网', '滑雪']","[{'type': 'publisher', 'name': '北京游道易网络文化有限公司'}]",,,0,"{'1': 111, '2': 30, '3': 27, '4': 16, '5': 37}",[]
33973,海姆达尔,"['剧情', '多结局', '付费下载', '单机', '跑酷', '科幻', '益智', '竞速', '休闲']","[{'type': 'developer', 'name': '心动'}]",￥8,￥18,12379,"{'1': 107, '2': 68, '3': 319, '4': 850, '5': 4862}",[]
169361,漂移停车,"['模拟', '真实模拟', '竞速']","[{'type': 'developer', 'name': '深圳梦域网络科技有限公司'}]",,,0,"{'1': 1, '2': 3, '3': 1, '4': 6, '5': 2}",[]
167822,Mini Traffic Racer,"['体育', '街机', '穿越', '赛车', '竞速']","[{'type': 'developer', 'name': '4096 Studio'}]",,,0,"{'1': 7, '2': 2, '3': 3, '4': 3, '5': 4}",[]
